   1    1  1.6581881475139173E+00 4.6715599858564305E+00 3.2797875472562725E+00 3.1114689600920115E-01
   1    2  1.1738881007132906E+00 3.5033934755588123E+00 2.3572035491785788E+00 2.4380761355876088E-01
   1    3  4.7702640520106782E-01 1.6971620309678481E+00 1.0052542441939372E+00 1.1665760953368087E-01
   1    4  7.9646187033938096E-02 5.9818802216137945E-01 3.1258974317669280E-01 4.5747545567717533E-02
   1    5  3.0925038759933654E-03 1.0294005973915214E-01 3.9584799840560347E-02 9.8668078277429974E-03
   1    6  4.0542483223445601E-07 1.9205227510625752E-03 1.1779545736126504E-04 7.6555652929270493E-05
   1    7  1.7138785949229248E-13 4.7264102280296525E-06 1.4812562657924912E-08 7.1521927966855958E-08
   1    8  3.8163038399039607E-26 3.0743461907443663E-11 7.2760332479032829E-15 3.8022067184078146E-13
   1    9  8.8282349892324856E-64 8.4952730427946477E-27 1.2701298034526756E-30 1.0319892778476641E-28
   1   10  5.5600021330029656E-02 9.5769726252392284E-01 2.8269898617415767E-01 9.5087067370255990E-02
   1   11  2.5486365178272052E-01 2.0937826776670647E+00 7.5621518962295142E-01 2.5861328420704055E-01
   1   12  1.7178993802889748E-02 4.3189860629959581E-01 1.0721084100190412E-01 4.2441024311856937E-02
   1   13  8.7534247886479608E-02 9.1808214130227128E-01 2.8701685774827351E-01 1.1610139223427575E-01
   1   14  6.3484000646079784E-04 4.7954967256579870E-02 7.0929962732119980E-03 4.4222469808996093E-03
   1   15  3.9448124351058791E-03 1.0468851840990880E-01 1.9212816421755756E-02 1.2255909237032306E-02
   1   16  4.1107942847868628E-06 1.8143706623444124E-03 1.1533698773553795E-04 1.4340748172261185E-04
   1   17  2.2814822676758892E-05 4.8963429317343569E-03 3.2266268578326176E-04 4.0350704007740895E-04
   1   18  3.5747562841821706E-10 7.7081320077465745E-06 9.6531188322710090E-08 3.1168420370365642E-07
   1   19  9.1769933667403973E-10 2.0344033354089575E-05 2.8295689619499302E-07 8.9847229346814106E-07
   1   20  4.8161820051482684E-23 2.6016718529104879E-12 2.5798875214532067E-15 5.0274179002358879E-14
   1   21  1.0646548770837592E-22 6.9374611352454030E-12 7.6975467328338720E-15 1.4984969884439566E-13
   1   22  2.5391648742785253E-44 4.5789412598977641E-23 1.9752341566761721E-26 8.3818466645757531E-25
   1   23  4.7758650902867749E-44 1.2211003887320784E-22 5.9138715868837002E-26 2.5025547735612262E-24
   1   24  1.0069191720100927E-86 1.4199683659690594E-44 5.4682898114533999E-48 2.5916853503005842E-46
   1   25  1.6353239381034851E-86 3.7867357184030467E-44 1.6379352533668512E-47 7.7383831309514454E-46
   1   26  1.0892394559801666E-213 4.2346745265047716E-109 1.6203033377412111E-112 7.7271080190636598E-111
   1   27  1.6779055442020267E-213 1.1292922905633935E-108 4.8534491405086742E-112 2.3071959927350707E-110
